Series_reference,Period,Data_value,Suppressed,Status,Units,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BLDA.S300004,2008.04,5.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300004,2009.04,3.5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300004,2010.04,3.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300004,2011.04,3.2,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300004,2012.04,3.4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300004,2013.04,4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300004,2014.04,5.1,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300004,2015.04,5.5,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300004,2016.04,6,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300004,2017.04,6.4,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300004,2018.04,6.6,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300004,2019.04,7,n,P,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300004,2020.04,7.4,n,P,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,1966.05,9.5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,1967.05,8.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,1968.05,7.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,1969.05,8.2,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,1970.05,8.2,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,1971.05,8.1,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,1972.05,8.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,1973.05,11.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,1974.05,13,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,1975.05,10.4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,1976.05,10.1,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,1977.05,9.3,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,1978.05,6.4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,1979.05,5.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,1980.05,4.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,1981.05,4.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,1982.05,6.1,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,1983.05,4.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,1984.05,6.4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,1985.05,6.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,1986.05,6.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,1987.05,5.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,1988.05,6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,1989.05,6.2,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,1990.05,6.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,1991.05,5.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,1992.05,5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,1993.05,5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,1994.05,5.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,1995.05,6.4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,1996.05,6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,1997.05,5.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,1998.05,6.5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,1999.05,5.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,2000.05,6.4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,2001.05,5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,2002.05,5.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,2003.05,7.2,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,2004.05,7.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,2005.05,7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,2006.05,6.2,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,2007.05,6.2,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,2008.05,5.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,2009.05,3.4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,2010.05,3.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,2011.05,3.2,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,2012.05,3.4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,2013.05,4.2,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,2014.05,5.1,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,2015.05,5.5,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,2016.05,6.1,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,2017.05,6.4,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,2018.05,6.7,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,2019.05,7,n,P,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300005,2020.05,7.3,n,P,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,1966.06,9.4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,1967.06,8.5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,1968.06,7.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,1969.06,8.3,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,1970.06,8.3,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,1971.06,8.1,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,1972.06,9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,1973.06,11.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,1974.06,12.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,1975.06,10.2,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,1976.06,10.1,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,1977.06,9.1,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,1978.06,6.3,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,1979.06,5.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,1980.06,4.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,1981.06,4.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,1982.06,6.1,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,1983.06,4.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,1984.06,6.5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,1985.06,6.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,1986.06,6.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,1987.06,5.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,1988.06,6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,1989.06,6.3,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,1990.06,6.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,1991.06,5.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,1992.06,5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,1993.06,5.1,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,1994.06,5.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,1995.06,6.4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,1996.06,6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,1997.06,6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,1998.06,6.4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,1999.06,5.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,2000.06,6.3,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,2001.06,5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,2002.06,5.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,2003.06,7.3,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,2004.06,8.2,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,2005.06,6.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,2006.06,6.1,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
BLDA.S300006,2007.06,6.3,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,New Zealand,,,,
